NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_subgen_Trichoderulus_tribulus,inferred
NEW.Eleodes_barbatus,<,OLD.Eleodes,inferred
NEW.Eleodes_barbatus,!,OLD.Eleodes_IncertaeSedis,inferred
NEW.Eleodes_barbatus,!,OLD.Eleodes_caudiferus,inferred
NEW.Eleodes_barbatus,!,OLD.Eleodes_caudiferus_subsp_caudiferus,inferred
NEW.Eleodes_barbatus,!,OLD.Eleodes_caudiferus_subsp_glabrus,inferred
NEW.Eleodes_barbatus,!,OLD.Eleodes_caudiferus_subsp_scabrus,inferred
NEW.Eleodes_barbatus,!,OLD.Eleodes_caudiferus_subsp_sublaevis,inferred
NEW.Eleodes_barbatus,!,OLD.Eleodes_longipilosus,inferred
NEW.Eleodes_barbatus,!,OLD.Eleodes_subgen_Pseudeleodes,inferred
NEW.Eleodes_barbatus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus,inferred
NEW.Eleodes_barbatus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_granosus,inferred
NEW.Eleodes_barbatus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_piliferus,inferred
NEW.Eleodes_barbatus,!,OLD.Eleodes_subgen_Pseudeleodes_inyoensis,inferred
NEW.Eleodes_barbatus,<,OLD.Eleodes_subgen_Tricheleodes,inferred
NEW.Eleodes_barbatus,!,OLD.Eleodes_subgen_Trichoderulus,inferred
NEW.Eleodes_barbatus,!,OLD.Eleodes_subgen_Trichoderulus_tribulus,inferred
NEW.Eleodes_subgen_Pseudeleodes,><,OLD.Eleodes,inferred
NEW.Eleodes_subgen_Pseudeleodes,>,OLD.Eleodes_IncertaeSedis,inferred
NEW.Eleodes_subgen_Pseudeleodes,>,OLD.Eleodes_caudiferus_subsp_caudiferus,inferred
NEW.Eleodes_subgen_Pseudeleodes,>,OLD.Eleodes_caudiferus_subsp_glabrus,inferred
NEW.Eleodes_subgen_Pseudeleodes,>,OLD.Eleodes_caudiferus_subsp_scabrus,inferred
NEW.Eleodes_subgen_Pseudeleodes,>,OLD.Eleodes_caudiferus_subsp_sublaevis,inferred
NEW.Eleodes_subgen_Pseudeleodes,>,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_granosus,inferred
NEW.Eleodes_subgen_Pseudeleodes,>,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_piliferus,inferred
NEW.Eleodes_subgen_Pseudeleodes,><,OLD.Eleodes_subgen_Tricheleodes,inferred
NEW.Eleodes_subgen_Pseudeleodes,>,OLD.Eleodes_subgen_Trichoderulus,inferred
NEW.Eleodes_subgen_Pseudeleodes_caudiferus,<,OLD.Eleodes,inferred
NEW.Eleodes_subgen_Pseudeleodes_caudiferus,<,OLD.Eleodes_IncertaeSedis,inferred
NEW.Eleodes_subgen_Pseudeleodes_caudiferus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_caudiferus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_granosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_caudiferus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_piliferus,inferred
NEW.Eleodes_subgen_Pseudeleodes_caudiferus,!,OLD.Eleodes_subgen_Pseudeleodes_inyoensis,inferred
NEW.Eleodes_subgen_Pseudeleodes_caudiferus,!,OLD.Eleodes_subgen_Tricheleodes,inferred
NEW.Eleodes_subgen_Pseudeleodes_caudiferus,!,OLD.Eleodes_subgen_Tricheleodes_barbatus,inferred
NEW.Eleodes_subgen_Pseudeleodes_caudiferus,!,OLD.Eleodes_subgen_Tricheleodes_hirsutus,inferred
NEW.Eleodes_subgen_Pseudeleodes_caudiferus,!,OLD.Eleodes_subgen_Tricheleodes_obesus,inferred
NEW.Eleodes_subgen_Pseudeleodes_caudiferus,!,OLD.Eleodes_subgen_Tricheleodes_pilosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_caudiferus,!,OLD.Eleodes_subgen_Trichoderulus,inferred
NEW.Eleodes_subgen_Pseudeleodes_granosus,<,OLD.Eleodes,inferred
NEW.Eleodes_subgen_Pseudeleodes_granosus,!,OLD.Eleodes_caudiferus_subsp_caudiferus,inferred
NEW.Eleodes_subgen_Pseudeleodes_granosus,!,OLD.Eleodes_caudiferus_subsp_glabrus,inferred
NEW.Eleodes_subgen_Pseudeleodes_granosus,!,OLD.Eleodes_caudiferus_subsp_scabrus,inferred
NEW.Eleodes_subgen_Pseudeleodes_granosus,!,OLD.Eleodes_caudiferus_subsp_sublaevis,inferred
NEW.Eleodes_subgen_Pseudeleodes_granosus,!,OLD.Eleodes_subgen_Tricheleodes_barbatus,inferred
NEW.Eleodes_subgen_Pseudeleodes_granosus,!,OLD.Eleodes_subgen_Tricheleodes_hirsutus,inferred
NEW.Eleodes_subgen_Pseudeleodes_granosus,!,OLD.Eleodes_subgen_Tricheleodes_obesus,inferred
NEW.Eleodes_subgen_Pseudeleodes_granosus,!,OLD.Eleodes_subgen_Tricheleodes_pilosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_leechi,<,OLD.Eleodes,inferred
NEW.Eleodes_subgen_Pseudeleodes_leechi,!,OLD.Eleodes_IncertaeSedis,inferred
NEW.Eleodes_subgen_Pseudeleodes_leechi,!,OLD.Eleodes_caudiferus_subsp_caudiferus,inferred
NEW.Eleodes_subgen_Pseudeleodes_leechi,!,OLD.Eleodes_caudiferus_subsp_glabrus,inferred
NEW.Eleodes_subgen_Pseudeleodes_leechi,!,OLD.Eleodes_caudiferus_subsp_scabrus,inferred
NEW.Eleodes_subgen_Pseudeleodes_leechi,!,OLD.Eleodes_caudiferus_subsp_sublaevis,inferred
NEW.Eleodes_subgen_Pseudeleodes_leechi,!,OLD.Eleodes_subgen_Pseudeleodes_granosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_leechi,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_granosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_leechi,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_piliferus,inferred
NEW.Eleodes_subgen_Pseudeleodes_leechi,!,OLD.Eleodes_subgen_Pseudeleodes_inyoensis,inferred
NEW.Eleodes_subgen_Pseudeleodes_leechi,<,OLD.Eleodes_subgen_Tricheleodes,inferred
NEW.Eleodes_subgen_Pseudeleodes_leechi,!,OLD.Eleodes_subgen_Trichoderulus,inferred
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,<,OLD.Eleodes,inferred
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,<,OLD.Eleodes_IncertaeSedis,inferred
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,!,OLD.Eleodes_caudiferus_subsp_caudiferus,inferred
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,!,OLD.Eleodes_caudiferus_subsp_glabrus,inferred
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,!,OLD.Eleodes_caudiferus_subsp_scabrus,inferred
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,!,OLD.Eleodes_caudiferus_subsp_sublaevis,inferred
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_granosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_piliferus,inferred
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,!,OLD.Eleodes_subgen_Pseudeleodes_inyoensis,inferred
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,!,OLD.Eleodes_subgen_Tricheleodes,inferred
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,!,OLD.Eleodes_subgen_Tricheleodes_barbatus,inferred
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,!,OLD.Eleodes_subgen_Tricheleodes_hirsutus,inferred
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,!,OLD.Eleodes_subgen_Tricheleodes_obesus,inferred
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,!,OLD.Eleodes_subgen_Tricheleodes_pilosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_longipilosus,!,OLD.Eleodes_subgen_Trichoderulus,inferred
NEW.Eleodes_subgen_Pseudeleodes_pilosus,!,OLD.Eleodes_IncertaeSedis,inferred
NEW.Eleodes_subgen_Pseudeleodes_pilosus,!,OLD.Eleodes_caudiferus_subsp_caudiferus,inferred
NEW.Eleodes_subgen_Pseudeleodes_pilosus,!,OLD.Eleodes_caudiferus_subsp_glabrus,inferred
NEW.Eleodes_subgen_Pseudeleodes_pilosus,!,OLD.Eleodes_caudiferus_subsp_scabrus,inferred
NEW.Eleodes_subgen_Pseudeleodes_pilosus,!,OLD.Eleodes_caudiferus_subsp_sublaevis,inferred
NEW.Eleodes_subgen_Pseudeleodes_pilosus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_pilosus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_granosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_pilosus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_piliferus,inferred
NEW.Eleodes_subgen_Pseudeleodes_pilosus,!,OLD.Eleodes_subgen_Pseudeleodes_inyoensis,inferred
NEW.Eleodes_subgen_Pseudeleodes_pilosus,<,OLD.Eleodes_subgen_Tricheleodes,inferred
NEW.Eleodes_subgen_Pseudeleodes_pilosus,!,OLD.Eleodes_subgen_Tricheleodes_barbatus,inferred
NEW.Eleodes_subgen_Pseudeleodes_pilosus,!,OLD.Eleodes_subgen_Tricheleodes_hirsutus,inferred
NEW.Eleodes_subgen_Pseudeleodes_pilosus,!,OLD.Eleodes_subgen_Trichoderulus,inferred
NEW.Eleodes_subgen_Pseudeleodes_smithi,!,OLD.Eleodes_IncertaeSedis,inferred
NEW.Eleodes_subgen_Pseudeleodes_smithi,!,OLD.Eleodes_caudiferus_subsp_caudiferus,inferred
NEW.Eleodes_subgen_Pseudeleodes_smithi,!,OLD.Eleodes_caudiferus_subsp_glabrus,inferred
NEW.Eleodes_subgen_Pseudeleodes_smithi,!,OLD.Eleodes_caudiferus_subsp_scabrus,inferred
NEW.Eleodes_subgen_Pseudeleodes_smithi,!,OLD.Eleodes_caudiferus_subsp_sublaevis,inferred
NEW.Eleodes_subgen_Pseudeleodes_smithi,!,OLD.Eleodes_subgen_Pseudeleodes_granosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_smithi,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_granosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_smithi,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_piliferus,inferred
NEW.Eleodes_subgen_Pseudeleodes_smithi,!,OLD.Eleodes_subgen_Pseudeleodes_inyoensis,inferred
NEW.Eleodes_subgen_Pseudeleodes_smithi,!,OLD.Eleodes_subgen_Tricheleodes,inferred
NEW.Eleodes_subgen_Pseudeleodes_smithi,!,OLD.Eleodes_subgen_Tricheleodes_barbatus,inferred
NEW.Eleodes_subgen_Pseudeleodes_smithi,!,OLD.Eleodes_subgen_Tricheleodes_hirsutus,inferred
NEW.Eleodes_subgen_Pseudeleodes_smithi,!,OLD.Eleodes_subgen_Tricheleodes_obesus,inferred
NEW.Eleodes_subgen_Pseudeleodes_smithi,!,OLD.Eleodes_subgen_Tricheleodes_pilosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_smithi,!,OLD.Eleodes_subgen_Trichoderulus,inferred
NEW.Eleodes_subgen_Pseudeleodes_spoliatus,<,OLD.Eleodes,inferred
NEW.Eleodes_subgen_Pseudeleodes_spoliatus,!,OLD.Eleodes_IncertaeSedis,inferred
NEW.Eleodes_subgen_Pseudeleodes_spoliatus,!,OLD.Eleodes_caudiferus_subsp_caudiferus,inferred
NEW.Eleodes_subgen_Pseudeleodes_spoliatus,!,OLD.Eleodes_caudiferus_subsp_glabrus,inferred
NEW.Eleodes_subgen_Pseudeleodes_spoliatus,!,OLD.Eleodes_caudiferus_subsp_scabrus,inferred
NEW.Eleodes_subgen_Pseudeleodes_spoliatus,!,OLD.Eleodes_caudiferus_subsp_sublaevis,inferred
NEW.Eleodes_subgen_Pseudeleodes_spoliatus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_spoliatus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_granosus,inferred
NEW.Eleodes_subgen_Pseudeleodes_spoliatus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_piliferus,inferred
NEW.Eleodes_subgen_Pseudeleodes_spoliatus,!,OLD.Eleodes_subgen_Pseudeleodes_inyoensis,inferred
NEW.Eleodes_subgen_Pseudeleodes_spoliatus,<,OLD.Eleodes_subgen_Tricheleodes,inferred
NEW.Eleodes_subgen_Pseudeleodes_spoliatus,!,OLD.Eleodes_subgen_Trichoderulus,inferred
NEW.Eleodes_subgen_Pseudeleodes_tribulus,<,OLD.Eleodes,inferred
NEW.Eleodes_subgen_Pseudeleodes_tribulus,!,OLD.Eleodes_caudiferus_subsp_caudiferus,inferred
NEW.Eleodes_subgen_Pseudeleodes_tribulus,!,OLD.Eleodes_caudiferus_subsp_glabrus,inferred
NEW.Eleodes_subgen_Pseudeleodes_tribulus,!,OLD.Eleodes_caudiferus_subsp_scabrus,inferred
NEW.Eleodes_subgen_Pseudeleodes_tribulus,!,OLD.Eleodes_caudiferus_subsp_sublaevis,inferred
NEW.Eleodes_subgen_Pseudeleodes_tribulus,!,OLD.Eleodes_subgen_Pseudeleodes_granosus,inferred
